ID;Type;Keywords (ILJ);Title;Url;Sub-Type;Outgoing;Incoming
3112;post;lethargic;Definition of lethargic;https://trueandfiction.com/definition/definition-of-lethargic/;definition;0;0
3111;post;jargon;Definition of jargon;https://trueandfiction.com/definition/definition-of-jargon/;definition;0;0
3110;post;incendiary;Definition of incendiary;https://trueandfiction.com/definition/definition-of-incendiary/;definition;0;0
3109;post;harangue;Definition of harangue;https://trueandfiction.com/definition/definition-of-harangue/;definition;0;0
3108;post;fallacy;Definition of fallacy;https://trueandfiction.com/definition/definition-of-fallacy/;definition;0;0
3107;post;ebullient;Definition of ebullient;https://trueandfiction.com/definition/definition-of-ebullient/;definition;0;0
3106;post;debacle;Definition of debacle;https://trueandfiction.com/definition/definition-of-debacle/;definition;0;0
3105;post;chagrin;Definition of chagrin;https://trueandfiction.com/definition/definition-of-chagrin/;definition;0;0
3104;post;blasphemy;Definition of blasphemy;https://trueandfiction.com/definition/definition-of-blasphemy/;definition;0;0
3103;post;aplomb;Definition of aplomb;https://trueandfiction.com/definition/definition-of-aplomb/;definition;0;0
3102;post;affluent;Definition of affluent;https://trueandfiction.com/definition/definition-of-affluent/;definition;0;0
3101;post;ardent;Definition of ardent;https://trueandfiction.com/definition/definition-of-ardent/;definition;0;0
3100;post;belligerent;Definition of belligerent;https://trueandfiction.com/definition/definition-of-belligerent/;definition;0;0
3099;post;brazen;Definition of brazen;https://trueandfiction.com/definition/definition-of-brazen/;definition;0;0
3098;post;colloquial;Definition of colloquial;https://trueandfiction.com/definition/definition-of-colloquial/;definition;0;0
3097;post;decrepit;Definition of decrepit;https://trueandfiction.com/definition/definition-of-decrepit/;definition;0;0
3096;post;didactic;Definition of didactic;https://trueandfiction.com/definition/definition-of-didactic/;definition;0;0
3095;post;exuberant;Definition of exuberant;https://trueandfiction.com/definition/definition-of-exuberant/;definition;0;0
3094;post;furtive;Definition of furtive;https://trueandfiction.com/definition/definition-of-furtive/;definition;0;0
3093;post;grandiose;Definition of grandiose;https://trueandfiction.com/definition/definition-of-grandiose/;definition;0;0
3092;post;impeccable;Definition of impeccable;https://trueandfiction.com/definition/definition-of-impeccable/;definition;0;0
3091;post;juvenile;Definition of juvenile;https://trueandfiction.com/definition/definition-of-juvenile/;definition;0;0
3090;post;ludicrous;Definition of ludicrous;https://trueandfiction.com/definition/definition-of-ludicrous/;definition;0;0
3089;post;oblivious;Definition of oblivious;https://trueandfiction.com/definition/definition-of-oblivious/;definition;0;0
3088;post;ostentatious;Definition of ostentatious;https://trueandfiction.com/definition/definition-of-ostentatious/;definition;0;0
3087;post;prosaic;Definition of prosaic;https://trueandfiction.com/definition/definition-of-prosaic/;definition;0;0
3086;post;quizzical;Definition of quizzical;https://trueandfiction.com/definition/definition-of-quizzical/;definition;0;0
3085;post;redundant;Definition of redundant;https://trueandfiction.com/definition/definition-of-redundant/;definition;0;0
3084;post;scrupulous;Definition of scrupulous;https://trueandfiction.com/definition/definition-of-scrupulous/;definition;0;0
3083;post;superfluous;Definition of superfluous;https://trueandfiction.com/definition/definition-of-superfluous/;definition;0;0
3082;post;taciturn;Definition of taciturn;https://trueandfiction.com/definition/definition-of-taciturn/;definition;0;0
3081;post;unprecedented;Definition of unprecedented;https://trueandfiction.com/definition/definition-of-unprecedented/;definition;0;0
3080;post;voracious;Definition of voracious;https://trueandfiction.com/definition/definition-of-voracious/;definition;0;0
3079;post;zealot;Definition of zealot;https://trueandfiction.com/definition/definition-of-zealot/;definition;0;0
3078;post;vernacular;Definition of vernacular;https://trueandfiction.com/definition/definition-of-vernacular/;definition;0;0
3077;post;vacillate;Definition of vacillate;https://trueandfiction.com/definition/definition-of-vacillate/;definition;0;0
3076;post;utopia;Definition of utopia;https://trueandfiction.com/definition/definition-of-utopia/;definition;0;0
3075;post;tenacity;Definition of tenacity;https://trueandfiction.com/definition/definition-of-tenacity/;definition;0;0
3074;post;sanguine;Definition of sanguine;https://trueandfiction.com/definition/definition-of-sanguine/;definition;0;0
3073;post;reticent;Definition of reticent;https://trueandfiction.com/definition/definition-of-reticent/;definition;0;0
3072;post;reciprocity;Definition of reciprocity;https://trueandfiction.com/definition/definition-of-reciprocity/;definition;0;0
3071;post;quagmire;Definition of quagmire;https://trueandfiction.com/definition/definition-of-quagmire/;definition;0;0
3069;post;proclivity;Definition of proclivity;https://trueandfiction.com/definition/definition-of-proclivity/;definition;0;0
3067;post;paradox;Definition of paradox;https://trueandfiction.com/definition/definition-of-paradox/;definition;0;0
3065;post;perplex;Definition of perplex;https://trueandfiction.com/definition/definition-of-perplex/;definition;0;0
3063;post;obfuscate;Definition of obfuscate;https://trueandfiction.com/definition/definition-of-obfuscate/;definition;0;0
3061;post;meticulous;Definition of meticulous;https://trueandfiction.com/definition/definition-of-meticulous/;definition;0;0
3059;post;malevolent;Definition of malevolent;https://trueandfiction.com/definition/definition-of-malevolent/;definition;0;0
3057;post;languid;Definition of languid;https://trueandfiction.com/definition/definition-of-languid/;definition;0;0
3055;post;intrinsic;Definition of intrinsic;https://trueandfiction.com/definition/definition-of-intrinsic/;definition;0;0
3053;post;insidious;Definition of insidious;https://trueandfiction.com/definition/definition-of-insidious/;definition;0;0
3051;post;idiosyncratic;Definition of idiosyncratic;https://trueandfiction.com/definition/definition-of-idiosyncratic/;definition;0;0
3049;post;fortuitous;Definition of fortuitous;https://trueandfiction.com/definition/definition-of-fortuitous/;definition;0;0
3047;post;exacerbate;Definition of exacerbate;https://trueandfiction.com/definition/definition-of-exacerbate/;definition;0;0
3045;post;eloquent;Definition of eloquent;https://trueandfiction.com/definition/definition-of-eloquent/;definition;0;0
3043;post;esoteric;Definition of esoteric;https://trueandfiction.com/definition/definition-of-esoteric/;definition;0;0
3041;post;deliberate;Definition of deliberate;https://trueandfiction.com/definition/definition-of-deliberate/;definition;0;0
3039;post;conundrum;Definition of conundrum;https://trueandfiction.com/definition/definition-of-conundrum/;definition;0;0
3037;post;archaic;Definition of archaic;https://trueandfiction.com/definition/definition-of-archaic/;definition;0;0
3035;post;anomaly;Definition of anomaly;https://trueandfiction.com/definition/definition-of-anomaly/;definition;0;0
3033;post;ambivalent;Definition of ambivalent;https://trueandfiction.com/definition/definition-of-ambivalent/;definition;0;0
3031;post;altruistic;Definition of altruistic;https://trueandfiction.com/definition/definition-of-altruistic/;definition;0;0
3029;post;aberration;Definition of aberration;https://trueandfiction.com/definition/definition-of-aberration/;definition;0;0
3027;post;epitome;Definition of epitome;https://trueandfiction.com/definition/definition-of-epitome/;definition;0;0
3025;post;surmise;Definition of surmise;https://trueandfiction.com/definition/definition-of-surmise/;definition;0;0
3023;post;ironic;Definition of ironic;https://trueandfiction.com/definition/definition-of-ironic/;definition;0;0
3021;post;ethereal;Definition of ethereal;https://trueandfiction.com/definition/definition-of-ethereal/;definition;0;0
3019;post;obsolete;Definition of obsolete;https://trueandfiction.com/definition/definition-of-obsolete/;definition;0;0
3017;post;tangible;Definition of tangible;https://trueandfiction.com/definition/definition-of-tangible/;definition;0;0
3015;post;plausible;Definition of plausible;https://trueandfiction.com/definition/definition-of-plausible/;definition;0;0
3013;post;zealous;Definition of zealous;https://trueandfiction.com/definition/definition-of-zealous/;definition;0;0
3011;post;hyperbole;Definition of hyperbole;https://trueandfiction.com/definition/definition-of-hyperbole/;definition;0;0
3009;post;reverie;Definition of reverie;https://trueandfiction.com/definition/definition-of-reverie/;definition;0;0
3007;post;pseudonym;Definition of pseudonym;https://trueandfiction.com/definition/definition-of-pseudonym/;definition;0;0
3005;post;nostalgia;Definition of nostalgia;https://trueandfiction.com/definition/definition-of-nostalgia/;definition;0;0
3003;post;solitude;Definition of solitude;https://trueandfiction.com/definition/definition-of-solitude/;definition;0;0
3001;post;catharsis;Definition of catharsis;https://trueandfiction.com/definition/definition-of-catharsis/;definition;0;0
2999;post;inevitable;Definition of inevitable;https://trueandfiction.com/definition/definition-of-inevitable/;definition;0;0
2997;post;dystopia;Definition of dystopia;https://trueandfiction.com/definition/definition-of-dystopia/;definition;0;0
2995;post;cacophony;Definition of cacophony;https://trueandfiction.com/definition/definition-of-cacophony/;definition;0;0
2993;post;ambiguous;Definition of ambiguous;https://trueandfiction.com/definition/definition-of-ambiguous/;definition;0;0
2991;post;ubiquitous;Definition of ubiquitous;https://trueandfiction.com/definition/definition-of-ubiquitous/;definition;0;0
2989;post;oxymoron;Definition of oxymoron;https://trueandfiction.com/definition/definition-of-oxymoron/;definition;0;0
2987;post;pragmatic;Definition of pragmatic;https://trueandfiction.com/definition/definition-of-pragmatic/;definition;0;0
2986;post;bizarre;Definition of bizarre;https://trueandfiction.com/definition/definition-of-bizarre/;definition;0;0
2985;post;surreal;Definition of surreal;https://trueandfiction.com/definition/definition-of-surreal/;definition;0;0
2984;post;melancholy;Definition of melancholy;https://trueandfiction.com/definition/definition-of-melancholy/;definition;0;0
2983;post;facade;Definition of facade;https://trueandfiction.com/definition/definition-of-facade/;definition;0;0
2982;post;aesthetic;Definition of aesthetic;https://trueandfiction.com/definition/definition-of-aesthetic/;definition;0;0
2981;post;oblivion;Definition of oblivion;https://trueandfiction.com/definition/definition-of-oblivion/;definition;0;0
2980;post;ephemeral;Definition of ephemeral;https://trueandfiction.com/definition/definition-of-ephemeral/;definition;0;0
2979;post;quintessential;Definition of quintessential;https://trueandfiction.com/definition/definition-of-quintessential/;definition;0;0
2978;post;empathy;Definition of empathy;https://trueandfiction.com/definition/definition-of-empathy/;definition;0;0
2977;post;allegory;Definition of allegory;https://trueandfiction.com/definition/definition-of-allegory/;definition;0;0
2976;post;transcend;Definition of transcend;https://trueandfiction.com/definition/definition-of-transcend/;definition;0;0
2975;post;caucus;Definition of caucus;https://trueandfiction.com/definition/definition-of-caucus/;definition;0;0
2974;post;euphoria;Definition of euphoria;https://trueandfiction.com/definition/definition-of-euphoria/;definition;0;0
2973;post;democracy;Definition of democracy;https://trueandfiction.com/definition/definition-of-democracy/;definition;0;0
2972;post;cognitive;Definition of cognitive;https://trueandfiction.com/definition/definition-of-cognitive/;definition;0;0
2971;post;weird;Definition of weird;https://trueandfiction.com/definition/definition-of-weird/;definition;0;0
2970;post;resonate;Definition of resonate;https://trueandfiction.com/definition/definition-of-resonate/;definition;0;0
2969;post;pander;Definition of pander;https://trueandfiction.com/definition/definition-of-pander/;definition;0;0
2968;post;fortnight;Definition of fortnight;https://trueandfiction.com/definition/definition-of-fortnight/;definition;0;0
2967;post;totality;Definition of totality;https://trueandfiction.com/definition/definition-of-totality/;definition;0;0
2966;post;polarization;Definition of polarization;https://trueandfiction.com/definition/definition-of-polarization/;definition;0;0
2965;post;manifest;Definition of manifest;https://trueandfiction.com/definition/definition-of-manifest/;definition;0;0
2964;post;sigma;Definition of sigma;https://trueandfiction.com/definition/definition-of-sigma/;definition;0;0
2961;post;demure;Definition of demure;https://trueandfiction.com/definition/definition-of-demure/;definition;0;0
2957;post;english;Definition of english;https://trueandfiction.com/definition/definition-of-english/;definition;0;0
2956;post;list;Definition of list;https://trueandfiction.com/definition/definition-of-list/;definition;0;0
2955;post;expanded;Definition of expanded;https://trueandfiction.com/definition/definition-of-expanded/;definition;0;0
2950;post;contribute;Definition of contribute;https://trueandfiction.com/definition/definition-of-contribute/;definition;0;0
2949;post;operate;Definition of operate;https://trueandfiction.com/definition/definition-of-operate/;definition;0;0
2948;post;analyse;Definition of analyse;https://trueandfiction.com/definition/definition-of-analyse/;definition;0;0
2947;post;accomplish;Definition of accomplish;https://trueandfiction.com/definition/definition-of-accomplish/;definition;0;0
2946;post;deliver;Definition of deliver;https://trueandfiction.com/definition/definition-of-deliver/;definition;0;0
2945;post;perform;Definition of perform;https://trueandfiction.com/definition/definition-of-perform/;definition;0;0
2944;post;observe;Definition of observe;https://trueandfiction.com/definition/definition-of-observe/;definition;0;0
2943;post;prepare;Definition of prepare;https://trueandfiction.com/definition/definition-of-prepare/;definition;0;0
2942;post;divide;Definition of divide;https://trueandfiction.com/definition/definition-of-divide/;definition;0;0
2941;post;succeed;Definition of succeed;https://trueandfiction.com/definition/definition-of-succeed/;definition;0;0
2940;post;require;Definition of require;https://trueandfiction.com/definition/definition-of-require/;definition;0;0
2939;post;examine;Definition of examine;https://trueandfiction.com/definition/definition-of-examine/;definition;0;0
2938;post;replace;Definition of replace;https://trueandfiction.com/definition/definition-of-replace/;definition;0;0
2937;post;accept;Definition of accept;https://trueandfiction.com/definition/definition-of-accept/;definition;0;0
2936;post;express;Definition of express;https://trueandfiction.com/definition/definition-of-express/;definition;0;0
2935;post;achieve;Definition of achieve;https://trueandfiction.com/definition/definition-of-achieve/;definition;0;0
2934;post;imagine;Definition of imagine;https://trueandfiction.com/definition/definition-of-imagine/;definition;0;0
2933;post;recognize;Definition of recognize;https://trueandfiction.com/definition/definition-of-recognize/;definition;0;0
2932;post;handle;Definition of handle;https://trueandfiction.com/definition/definition-of-handle/;definition;0;0
2931;post;protect;Definition of protect;https://trueandfiction.com/definition/definition-of-protect/;definition;0;0
2929;post;improve;Definition of improve;https://trueandfiction.com/definition/definition-of-improve/;definition;0;0
2927;post;reduce;Definition of reduce;https://trueandfiction.com/definition/definition-of-reduce/;definition;0;0
2925;post;solve;Definition of solve;https://trueandfiction.com/definition/definition-of-solve/;definition;0;0
2923;post;increase;Definition of increase;https://trueandfiction.com/definition/definition-of-increase/;definition;0;0
2921;post;manage;Definition of manage;https://trueandfiction.com/definition/definition-of-manage/;definition;0;0
2919;post;practice;Definition of practice;https://trueandfiction.com/definition/definition-of-practice/;definition;0;0
2917;post;choose;Definition of choose;https://trueandfiction.com/definition/definition-of-choose/;definition;0;0
2915;post;draw;Definition of draw;https://trueandfiction.com/definition/definition-of-draw/;definition;0;0
2913;post;catch;Definition of catch;https://trueandfiction.com/definition/definition-of-catch/;definition;0;0
2911;post;eat;Definition of eat;https://trueandfiction.com/definition/definition-of-eat/;definition;0;0
2909;post;produce;Definition of produce;https://trueandfiction.com/definition/definition-of-produce/;definition;0;0
2907;post;hit;Definition of hit;https://trueandfiction.com/definition/definition-of-hit/;definition;0;0
2905;post;support;Definition of support;https://trueandfiction.com/definition/definition-of-support/;definition;0;0
2903;post;develop;Definition of develop;https://trueandfiction.com/definition/definition-of-develop/;definition;0;0
2901;post;hope;Definition of hope;https://trueandfiction.com/definition/definition-of-hope/;definition;0;0
2899;post;explain;Definition of explain;https://trueandfiction.com/definition/definition-of-explain/;definition;0;0
2897;post;pull;Definition of pull;https://trueandfiction.com/definition/definition-of-pull/;definition;0;0
2895;post;decide;Definition of decide;https://trueandfiction.com/definition/definition-of-decide/;definition;0;0
2893;post;sell;Definition of sell;https://trueandfiction.com/definition/definition-of-sell/;definition;0;0
2891;post;pass;Definition of pass;https://trueandfiction.com/definition/definition-of-pass/;definition;0;0
2889;post;raise;Definition of raise;https://trueandfiction.com/definition/definition-of-raise/;definition;0;0
2887;post;suggest;Definition of suggest;https://trueandfiction.com/definition/definition-of-suggest/;definition;0;0
2885;post;remain;Definition of remain;https://trueandfiction.com/definition/definition-of-remain/;definition;0;0
2883;post;kill;Definition of kill;https://trueandfiction.com/definition/definition-of-kill/;definition;0;0
2881;post;cut;Definition of cut;https://trueandfiction.com/definition/definition-of-cut/;definition;0;0
2879;post;build;Definition of build;https://trueandfiction.com/definition/definition-of-build/;definition;0;0
2877;post;expect;Definition of expect;https://trueandfiction.com/definition/definition-of-expect/;definition;0;0
2875;post;send;Definition of send;https://trueandfiction.com/definition/definition-of-send/;definition;0;0
2873;post;serve;Definition of serve;https://trueandfiction.com/definition/definition-of-serve/;definition;0;0
2871;post;wait;Definition of wait;https://trueandfiction.com/definition/definition-of-wait/;definition;0;0
2869;post;buy;Definition of buy;https://trueandfiction.com/definition/definition-of-buy/;definition;0;0
2867;post;appear;Definition of appear;https://trueandfiction.com/definition/definition-of-appear/;definition;0;0
2865;post;offer;Definition of offer;https://trueandfiction.com/definition/definition-of-offer/;definition;0;0
2864;post;walk;Definition of walk;https://trueandfiction.com/definition/definition-of-walk/;definition;0;0
2863;post;spend;Definition of spend;https://trueandfiction.com/definition/definition-of-spend/;definition;0;0
2862;post;add;Definition of add;https://trueandfiction.com/definition/definition-of-add/;definition;0;0
2861;post;allow;Definition of allow;https://trueandfiction.com/definition/definition-of-allow/;definition;0;0
2860;post;watch;Definition of watch;https://trueandfiction.com/definition/definition-of-watch/;definition;0;0
2859;post;sit;Definition of sit;https://trueandfiction.com/definition/definition-of-sit/;definition;0;0
2858;post;write;Definition of write;https://trueandfiction.com/definition/definition-of-write/;definition;0;0
2857;post;stand;Definition of stand;https://trueandfiction.com/definition/definition-of-stand/;definition;0;0
2856;post;turn;Definition of turn;https://trueandfiction.com/definition/definition-of-turn/;definition;0;0
2855;post;talk;Definition of talk;https://trueandfiction.com/definition/definition-of-talk/;definition;0;0
2854;post;seem;Definition of seem;https://trueandfiction.com/definition/definition-of-seem/;definition;0;0
2853;post;use;Definition of use;https://trueandfiction.com/definition/definition-of-use/;definition;0;0
2852;post;know;Definition of know;https://trueandfiction.com/definition/definition-of-know/;definition;0;0
2851;post;fact;Definition of fact;https://trueandfiction.com/definition/definition-of-fact/;definition;0;0
2850;post;problem;Definition of problem;https://trueandfiction.com/definition/definition-of-problem/;definition;0;0
2849;post;group;Definition of group;https://trueandfiction.com/definition/definition-of-group/;definition;0;0
2848;post;number;Definition of number;https://trueandfiction.com/definition/definition-of-number/;definition;0;0
2847;post;point;Definition of point;https://trueandfiction.com/definition/definition-of-point/;definition;0;0
2846;post;case;Definition of case;https://trueandfiction.com/definition/definition-of-case/;definition;0;0
2845;post;week;Definition of week;https://trueandfiction.com/definition/definition-of-week/;definition;0;0
2844;post;woman;Definition of woman;https://trueandfiction.com/definition/definition-of-woman/;definition;0;0
2843;post;eye;Definition of eye;https://trueandfiction.com/definition/definition-of-eye/;definition;0;0
2842;post;thing;Definition of thing;https://trueandfiction.com/definition/definition-of-thing/;definition;0;0
2826;post;entrances;Definition of entrances;https://trueandfiction.com/definition/definition-of-entrances/;definition;0;0
2825;post;kitchens;Definition of kitchens;https://trueandfiction.com/definition/definition-of-kitchens/;definition;0;0
2824;post;consider;Definition of consider;https://trueandfiction.com/definition/definition-of-consider/;definition;0;0
2823;post;functionality;Definition of functionality;https://trueandfiction.com/definition/definition-of-functionality/;definition;0;0
2822;post;plays;Definition of plays;https://trueandfiction.com/definition/definition-of-plays/;definition;0;0
2821;post;out;Definition of out;https://trueandfiction.com/definition/definition-of-out/;definition;0;0
2820;post;mapping;Definition of mapping;https://trueandfiction.com/definition/definition-of-mapping/;definition;0;0
2819;post;cohesive;Definition of cohesive;https://trueandfiction.com/definition/definition-of-cohesive/;definition;0;0
2818;post;preferences;Definition of preferences;https://trueandfiction.com/definition/definition-of-preferences/;definition;0;0
2817;post;aligns;Definition of aligns;https://trueandfiction.com/definition/definition-of-aligns/;definition;0;0
2816;post;unique;Definition of unique;https://trueandfiction.com/definition/definition-of-unique/;definition;0;0
2815;post;separate;Definition of separate;https://trueandfiction.com/definition/definition-of-separate/;definition;0;0
2814;post;style;Definition of style;https://trueandfiction.com/definition/definition-of-style/;definition;0;0
2813;post;control;Definition of control;https://trueandfiction.com/definition/definition-of-control/;definition;0;0
2812;post;noise;Definition of noise;https://trueandfiction.com/definition/definition-of-noise/;definition;0;0
2811;post;privacy;Definition of privacy;https://trueandfiction.com/definition/definition-of-privacy/;definition;0;0
2810;post;separated;Definition of separated;https://trueandfiction.com/definition/definition-of-separated/;definition;0;0
2809;post;maximizing;Definition of maximizing;https://trueandfiction.com/definition/definition-of-maximizing/;definition;0;0
2808;post;socializing;Definition of socializing;https://trueandfiction.com/definition/definition-of-socializing/;definition;0;0
2807;post;ideal;Definition of ideal;https://trueandfiction.com/definition/definition-of-ideal/;definition;0;0
2806;post;large;Definition of large;https://trueandfiction.com/definition/definition-of-large/;definition;0;0
2804;post;spaces;Definition of spaces;https://trueandfiction.com/definition/definition-of-spaces/;definition;0;0
2802;post;kitchen;Definition of kitchen;https://trueandfiction.com/definition/definition-of-kitchen/;definition;0;0
2800;post;dining;Definition of dining;https://trueandfiction.com/definition/definition-of-dining/;definition;0;0
2798;post;combine;Definition of combine;https://trueandfiction.com/definition/definition-of-combine/;definition;0;0
2796;post;designs;Definition of designs;https://trueandfiction.com/definition/definition-of-designs/;definition;0;0
2794;post;concept;Definition of concept;https://trueandfiction.com/definition/definition-of-concept/;definition;0;0
2792;post;options;Definition of options;https://trueandfiction.com/definition/definition-of-options/;definition;0;0
2790;post;popular;Definition of popular;https://trueandfiction.com/definition/definition-of-popular/;definition;0;0
2788;post;lifestyles;Definition of lifestyles;https://trueandfiction.com/definition/definition-of-lifestyles/;definition;0;0
2786;post;styles;Definition of styles;https://trueandfiction.com/definition/definition-of-styles/;definition;0;0
2784;post;right;Definition of right;https://trueandfiction.com/definition/definition-of-right/;definition;0;0
2782;post;aligning;Definition of aligning;https://trueandfiction.com/definition/definition-of-aligning/;definition;0;0
2780;post;office;Definition of office;https://trueandfiction.com/definition/definition-of-office/;definition;0;0
2778;post;dedicated;Definition of dedicated;https://trueandfiction.com/definition/definition-of-dedicated/;definition;0;0
2776;post;might;Definition of might;https://trueandfiction.com/definition/definition-of-might/;definition;0;0
2774;post;working;Definition of working;https://trueandfiction.com/definition/definition-of-working/;definition;0;0
2772;post;extra;Definition of extra;https://trueandfiction.com/definition/definition-of-extra/;definition;0;0
2770;post;areas;Definition of areas;https://trueandfiction.com/definition/definition-of-areas/;definition;0;0
2768;post;example;Definition of example;https://trueandfiction.com/definition/definition-of-example/;definition;0;0
2766;post;defined;Definition of defined;https://trueandfiction.com/definition/definition-of-defined/;definition;0;0
2764;post;layout;Definition of layout;https://trueandfiction.com/definition/definition-of-layout/;definition;0;0
2762;post;prefer;Definition of prefer;https://trueandfiction.com/definition/definition-of-prefer/;definition;0;0
2760;post;activities;Definition of activities;https://trueandfiction.com/definition/definition-of-activities/;definition;0;0
2758;post;many;Definition of many;https://trueandfiction.com/definition/definition-of-many/;definition;0;0
2756;post;ask;Definition of ask;https://trueandfiction.com/definition/definition-of-ask/;definition;0;0
2754;post;designing;Definition of designing;https://trueandfiction.com/definition/definition-of-designing/;definition;0;0
2752;post;step;Definition of step;https://trueandfiction.com/definition/definition-of-step/;definition;0;0
2750;post;principles;Definition of principles;https://trueandfiction.com/definition/definition-of-principles/;definition;0;0
2748;post;adapt;Definition of adapt;https://trueandfiction.com/definition/definition-of-adapt/;definition;0;0
2746;post;cant;Definition of cant;https://trueandfiction.com/definition/definition-of-cant/;definition;0;0
2744;post;layouts;Definition of layouts;https://trueandfiction.com/definition/definition-of-layouts/;definition;0;0
2742;post;storage;Definition of storage;https://trueandfiction.com/definition/definition-of-storage/;definition;0;0
2740;post;easy;Definition of easy;https://trueandfiction.com/definition/definition-of-easy/;definition;0;0
2738;post;near;Definition of near;https://trueandfiction.com/definition/definition-of-near/;definition;0;0
2737;post;bedrooms;Definition of bedrooms;https://trueandfiction.com/definition/definition-of-bedrooms/;definition;0;0
2736;post;placement;Definition of placement;https://trueandfiction.com/definition/definition-of-placement/;definition;0;0
2735;post;future;Definition of future;https://trueandfiction.com/definition/definition-of-future/;definition;0;0
2734;post;aesthetics;Definition of aesthetics;https://trueandfiction.com/definition/definition-of-aesthetics/;definition;0;0
2733;post;usability;Definition of usability;https://trueandfiction.com/definition/definition-of-usability/;definition;0;0
2732;post;optimizes;Definition of optimizes;https://trueandfiction.com/definition/definition-of-optimizes/;definition;0;0
2731;post;makes;Definition of makes;https://trueandfiction.com/definition/definition-of-makes/;definition;0;0
2730;post;basics;Definition of basics;https://trueandfiction.com/definition/definition-of-basics/;definition;0;0
2729;post;perfectly;Definition of perfectly;https://trueandfiction.com/definition/definition-of-perfectly/;definition;0;0
2728;post;works;Definition of works;https://trueandfiction.com/definition/definition-of-works/;definition;0;0
2727;post;inviting;Definition of inviting;https://trueandfiction.com/definition/definition-of-inviting/;definition;0;0
2726;post;feels;Definition of feels;https://trueandfiction.com/definition/definition-of-feels/;definition;0;0
2725;post;rooms;Definition of rooms;https://trueandfiction.com/definition/definition-of-rooms/;definition;0;0
2724;post;efficiently;Definition of efficiently;https://trueandfiction.com/definition/definition-of-efficiently/;definition;0;0
2723;post;utilized;Definition of utilized;https://trueandfiction.com/definition/definition-of-utilized/;definition;0;0
2722;post;foot;Definition of foot;https://trueandfiction.com/definition/definition-of-foot/;definition;0;0
2721;post;square;Definition of square;https://trueandfiction.com/definition/definition-of-square/;definition;0;0
2720;post;lifestyle;Definition of lifestyle;https://trueandfiction.com/definition/definition-of-lifestyle/;definition;0;0
2719;post;flow;Definition of flow;https://trueandfiction.com/definition/definition-of-flow/;definition;0;0
2718;post;enhances;Definition of enhances;https://trueandfiction.com/definition/definition-of-enhances/;definition;0;0
2717;post;maximizes;Definition of maximizes;https://trueandfiction.com/definition/definition-of-maximizes/;definition;0;0
2716;post;floor;Definition of floor;https://trueandfiction.com/definition/definition-of-floor/;definition;0;0
2715;post;functional;Definition of functional;https://trueandfiction.com/definition/definition-of-functional/;definition;0;0
2698;post;gathering;Definition of gathering;https://trueandfiction.com/definition/definition-of-gathering/;definition;0;0
2697;post;necessary;Definition of necessary;https://trueandfiction.com/definition/definition-of-necessary/;definition;0;0
2696;post;apply;Definition of apply;https://trueandfiction.com/definition/definition-of-apply/;definition;0;0
2695;post;crucial;Definition of crucial;https://trueandfiction.com/definition/definition-of-crucial/;definition;0;0
2694;post;ventilation;Definition of ventilation;https://trueandfiction.com/definition/definition-of-ventilation/;definition;0;0
2693;post;wiring;Definition of wiring;https://trueandfiction.com/definition/definition-of-wiring/;definition;0;0
2692;post;major;Definition of major;https://trueandfiction.com/definition/definition-of-major/;definition;0;0
2691;post;for;Definition of for;https://trueandfiction.com/definition/definition-of-for/;definition;0;0
2690;post;common;Definition of common;https://trueandfiction.com/definition/definition-of-common/;definition;0;0
2689;post;scope;Definition of scope;https://trueandfiction.com/definition/definition-of-scope/;definition;0;0
2688;post;required;Definition of required;https://trueandfiction.com/definition/definition-of-required/;definition;0;0
2687;post;types;Definition of types;https://trueandfiction.com/definition/definition-of-types/;definition;0;0
2686;post;address;Definition of address;https://trueandfiction.com/definition/definition-of-address/;definition;0;0
2685;post;needed;Definition of needed;https://trueandfiction.com/definition/definition-of-needed/;definition;0;0
2684;post;revisions;Definition of revisions;https://trueandfiction.com/definition/definition-of-revisions/;definition;0;0
2683;post;receive;Definition of receive;https://trueandfiction.com/definition/definition-of-receive/;definition;0;0
2682;post;approved;Definition of approved;https://trueandfiction.com/definition/definition-of-approved/;definition;0;0
2681;post;review;Definition of review;https://trueandfiction.com/definition/definition-of-review/;definition;0;0
2679;post;officials;Definition of officials;https://trueandfiction.com/definition/definition-of-officials/;definition;0;0
2677;post;application;Definition of application;https://trueandfiction.com/definition/definition-of-application/;definition;0;0
2675;post;file;Definition of file;https://trueandfiction.com/definition/definition-of-file/;definition;0;0
2673;post;engineering;Definition of engineering;https://trueandfiction.com/definition/definition-of-engineering/;definition;0;0
2671;post;architectural;Definition of architectural;https://trueandfiction.com/definition/definition-of-architectural/;definition;0;0
2669;post;submit;Definition of submit;https://trueandfiction.com/definition/definition-of-submit/;definition;0;0
2667;post;specific;Definition of specific;https://trueandfiction.com/definition/definition-of-specific/;definition;0;0
2665;post;understand;Definition of understand;https://trueandfiction.com/definition/definition-of-understand/;definition;0;0
2663;post;website;Definition of website;https://trueandfiction.com/definition/definition-of-website/;definition;0;0
2661;post;countys;Definition of countys;https://trueandfiction.com/definition/definition-of-countys/;definition;0;0
2659;post;sequence;Definition of sequence;https://trueandfiction.com/definition/definition-of-sequence/;definition;0;0
2657;post;predictable;Definition of predictable;https://trueandfiction.com/definition/definition-of-predictable/;definition;0;0
